species_code,common_name,scientific_name,avg,stdev,lower95,upper95,habitat,tipping_pt,sum_cna,over_upper95,under_lower95
amgplo,American Golden-Plover,Pluvialis dominica,0.3699885439781645,0.00407225632075887,0.36200692158947706,0.3779701663668518,Water/wetland,Tipping Point,0.0986894371101263,0,1
pagplo,Pacific Golden-Plover,Pluvialis fulva,0.3625749702491131,0.00512674832340112,0.35252654353524693,0.3726233969629793,Water/wetland,NA,0.14617682169168944,0,1
bkbplo,Black-bellied Plover,Pluvialis squatarola,0.36478682647802424,0.01057756992933897,0.34405478941651985,0.38551886353952863,Water/wetland,NA,0.2216871840264716,0,1
horgre,Horned Grebe,Podiceps auritus,0.36281837038186954,0.00426139750363783,0.3544660312747394,0.37117070948899966,Water/wetland,NA,0.40442365068356345,1,0
rengre,Red-necked Grebe,Podiceps grisegena,0.36071977765727337,0.00487143672452612,0.35117176167720215,0.3702677936373446,Water/wetland,NA,0.3382655742171763,0,1
eargre,Eared Grebe,Podiceps nigricollis,0.370533826123096,0.01770123513989218,0.3358394052489073,0.40522824699728466,Water/wetland,NA,0.06753331970476593,0,1
pibgre,Pied-billed Grebe,Podilymbus podiceps,0.3698812172982482,0.00137664228562151,0.36718299841843,0.3725794361780664,Water/wetland,NA,0.4121557195033167,1,0
bkcchi,Black-capped Chickadee,Poecile atricapillus,0.3699643610902939,0.00119401407595869,0.3676240935014149,0.37230462867917297,Forest,NA,0.5396391311760524,1,0
carchi,Carolina Chickadee,Poecile carolinensis,0.3699983975771931,0.00106792992491048,0.36790525492436854,0.37209154023001767,Forest,NA,0.7567447461743271,1,0
mouchi,Mountain Chickadee,Poecile gambeli,0.37004951433542427,0.00179614062525862,0.36652907870991736,0.3735699499609312,Forest,NA,0.38442976827216,1,0
borchi2,Boreal Chickadee,Poecile hudsonicus,0.37002856439407983,0.00178019893706284,0.3665393744774366,0.37351775431072304,Forest,NA,0.01892860477407088,0,1
chbchi,Chestnut-backed Chickadee,Poecile rufescens,0.36983525442510623,0.00303974447496319,0.3638773552541784,0.3757931535960341,Forest,NA,0.5586408309418438,1,0
buggna,Blue-gray Gnatcatcher,Polioptila caerulea,0.36999491912235777,7.152477924805666e-4,0.36859303344909583,0.3713968047956197,Habitat Generalist,NA,0.6138896055680467,1,0
bktgna,Black-tailed Gnatcatcher,Polioptila melanura,0.3702422986230269,0.00335128660741929,0.3636737768724851,0.37681082037356867,Aridlands,NA,0.22572811135131587,0,1
steeid,Steller's Eider,Polysticta stelleri,0.3317333452201953,0.01048446754229945,0.31118378883728837,0.35228290160310227,Water/wetland,NA,0.5219018782112244,1,0
vesspa,Vesper Sparrow,Pooecetes gramineus,0.3700350510471804,7.819843884219436e-4,0.3685023616458734,0.37156774044848745,Grasslands,NA,0.3682187265090375,0,1
purgal2,purple gallinule,Porphyrio martinica,0.36988798489971775,0.00728702576588609,0.355605414398581,0.3841705554008545,Water/wetland,NA,0.5021578429202376,1,0
sora,Sora,Porzana carolina,0.37000851272323504,0.00131687578821099,0.3674274361783415,0.3725895892681286,Water/wetland,NA,0.26046030876400306,0,1
purmar,Purple Martin,Progne subis,0.3691905539288405,0.02760995190225365,0.3150750482004233,0.4233060596572577,Habitat Generalist,NA,0.3786918035469138,0,0
prowar,Prothonotary Warbler,Protonotaria citrea,0.37009012500107097,0.00267314510829917,0.3648507605888046,0.3753294894133373,Forest,NA,0.6262298647609472,1,0
bushti,Bushtit,Psaltriparus minimus,0.3699579555902069,0.00194707412223908,0.3661416903106183,0.3737742208697955,Forest,NA,0.30312367081491276,0,1
verfly,Vermilion Flycatcher,Pyrocephalus rubinus,0.3702305274623444,0.00255816322768848,0.365216527536075,0.37524452738861386,Aridlands,NA,0.49966991121491233,1,0
botgra,Boat-tailed Grackle,Quiscalus major,0.368730735590752,0.0091866004261127,0.3507249987555711,0.38673647242593295,Water/wetland,NA,0.35801806744905207,0,0
grtgra,Great-tailed Grackle,Quiscalus mexicanus,0.3695359289817759,0.00388502737224268,0.3619212753321802,0.3771505826313716,Habitat Generalist,NA,0.3078958688055988,0,1
comgra,Common Grackle,Quiscalus quiscula,0.3695266882998251,0.01231287018375939,0.34539346273965676,0.3936599138599935,Habitat Generalist,NA,0.3475315286402432,0,0
kinrai4,King Rail,Rallus elegans,0.3693932678247638,0.00592364059527694,0.357782932258021,0.3810036033915066,Water/wetland,Tipping Point,0.4553549046414074,1,0
virrai,Virginia Rail,Rallus limicola,0.3699667577997056,0.00141802220833145,0.3671874342713759,0.3727460813280352,Water/wetland,NA,0.3191837260933344,0,1
ameavo,American Avocet,Recurvirostra americana,0.3701161440362245,0.01455791830151855,0.3415826241652481,0.3986496639072008,Water/wetland,NA,0.08605031160042236,0,1
gockin,Golden-crowned Kinglet,Regulus satrapa,0.36979475815455654,7.706592435949205e-4,0.3682842660371105,0.37130525027200256,Forest,NA,0.5681362408721045,1,0
mcclon,Thick-billed Longspur,Rhynchophanes mccownii,0.37004684218949496,0.00344956941176738,0.3632856861424309,0.376807998236559,Grasslands,Tipping Point,0.3327938142759217,0,1
banswa,Bank Swallow,Riparia riparia,0.36964694284831584,0.00356060922637374,0.3626681487646233,0.3766257369320084,Habitat Generalist,NA,0.2169769267052008,0,1
rocwre,Rock Wren,Salpinctes obsoletus,0.37002122136750026,0.00105826231526512,0.3679470272295806,0.3720954155054199,Aridlands,NA,0.25514716829714157,0,1
blkpho,Black Phoebe,Sayornis nigricans,0.3699078621093081,0.0023118188019970202,0.3653766972573939,0.3744390269612223,Water/wetland,NA,0.3859580248478025,1,0
easpho,Eastern Phoebe,Sayornis phoebe,0.3699490634146551,7.060453350100047e-4,0.3685652145580355,0.37133291227127474,Forest,NA,0.6700671815411414,1,0
saypho,Say's Phoebe,Sayornis saya,0.3700530148533774,8.912997908894003e-4,0.36830606726323417,0.3717999624435206,Habitat Generalist,NA,0.31057991118720363,0,1
amewoo,American Woodcock,Scolopax minor,0.369990428010189,0.00106962428949745,0.367893964402774,0.372086891617604,Forest,NA,0.6474985002380977,1,0
ovenbi1,Ovenbird,Seiurus aurocapilla,0.36993926858322573,0.00140965451154388,0.3671763457405997,0.37270219142585176,Forest,NA,0.7157347722860068,1,0
calhum,Calliope Hummingbird,Selasphorus calliope,0.3700694077947501,0.00230516967350444,0.3655512752346814,0.3745875403548189,Forest,NA,0.4399259149065806,1,0
brthum,Broad-tailed Hummingbird,Selasphorus platycercus,0.37001610089227394,0.0022419144657627,0.365621948539379,0.37441025324516886,Forest,NA,0.3767630849080992,1,0
rufhum,Rufous Hummingbird,Selasphorus rufus,0.3698551287385736,0.00136557745295158,0.3671785969307885,0.3725316605463587,Forest,Tipping Point,0.3666277206126479,0,1
allhum,Allen's Hummingbird,Selasphorus sasin,0.37001224847409314,0.01089697604507154,0.34865417542575294,0.39137032152243334,Aridlands,Tipping Point,0.31611533252517887,0,1
norpar,Northern Parula,Setophaga americana,0.369956778903688,0.00110258245010703,0.3677957173014782,0.3721178405058978,Forest,NA,0.6912239597487997,1,0
btbwar,Black-throated Blue Warbler,Setophaga caerulescens,0.369800469950774,0.00197886798318186,0.36592188870373754,0.3736790511978104,Forest,NA,0.6977141959256075,1,0
babwar,Bay-breasted Warbler,Setophaga castanea,0.369947310392102,0.00119366318836637,0.3676077305429039,0.3722868902413001,Forest,NA,0.595233001297089,1,0
cerwar,Cerulean Warbler,Setophaga cerulea,0.3699580072792612,0.00377005913299812,0.3625686913785849,0.3773473231799375,Forest,Tipping Point,0.905724925324904,1,0
hoowar,Hooded Warbler,Setophaga citrina,0.36999744655739575,0.00167921838504027,0.3667061785227168,0.3732887145920747,Forest,NA,0.878423358981457,1,0
yerwar,Yellow-rumped Warbler,Setophaga coronata,0.3698227129150254,3.836844078170272e-4,0.369070691475704,0.37057473435434674,Forest,NA,0.429110836321533,1,0
prawar,Prairie Warbler,Setophaga discolor,0.3699897761483581,0.00158501576399233,0.3668831452509331,0.373096407045783,Forest,Tipping Point,0.790738553961853,1,0
yetwar,Yellow-throated Warbler,Setophaga dominica,0.37000586210074937,0.00149616849762028,0.3670733718454136,0.37293835235608513,Forest,NA,0.7776492506729431,1,0
bkbwar,Blackburnian Warbler,Setophaga fusca,0.3698954142211861,0.00137745586534383,0.3671956007251122,0.37259522771726,Forest,NA,0.6332962607465172,1,0
grawar,Grace's Warbler,Setophaga graciae,0.369752141414956,0.00472706433273096,0.3604870953228033,0.37901718750710867,Forest,Tipping Point,0.4325946891012151,1,0
magwar,Magnolia Warbler,Setophaga magnolia,0.3699326186738051,9.576489034732904e-4,0.3680556268229975,0.3718096105246127,Forest,NA,0.5647462379759389,1,0
btywar,Black-throated Gray Warbler,Setophaga nigrescens,0.3700014903920836,0.0014905546458441,0.36708000328622914,0.372922977497938,Forest,NA,0.33679782239074824,0,1
herwar,Hermit Warbler,Setophaga occidentalis,0.37013490059905335,0.00333452156536272,0.3635992383309424,0.3766705628671642,Forest,NA,0.6111223673113231,1,0
palwar,Palm Warbler,Setophaga palmarum,0.3698763039968512,0.00137100358237885,0.3671891369753887,0.3725634710183138,Forest,NA,0.5305176907343813,1,0
chswar,Chestnut-sided Warbler,Setophaga pensylvanica,0.36996775480364,0.00124148712822984,0.3675344400323095,0.37240106957497054,Forest,NA,0.6485060583335299,1,0
yelwar,Yellow Warbler,Setophaga petechia,0.36995691751172327,4.8295341035082347e-4,0.3690103288274357,0.37090350619601087,Forest,NA,0.340994122521038,0,1
pinwar,Pine Warbler,Setophaga pinus,0.3699651152662751,0.00128350725899845,0.36744944103863814,0.3724807894939121,Forest,NA,0.7739462247645013,1,0
amered,American Redstart,Setophaga ruticilla,0.369919907062103,8.015176206233601e-4,0.3683489325256812,0.3714908815985248,Forest,NA,0.5388483806644917,1,0
bkpwar,Blackpoll Warbler,Setophaga striata,0.3698808191404171,8.497072561156676e-4,0.3682153929184304,0.3715462453624039,Forest,NA,0.35309697626815995,0,1
camwar,Cape May Warbler,Setophaga tigrina,0.3698302889701619,0.00140218878114918,0.36708199895910953,0.3725785789812144,Forest,NA,0.6624414741989022,1,0
towwar,Townsend's Warbler,Setophaga townsendi,0.3698949739951639,0.00169800502447685,0.3665668841471893,0.3732230638431385,Forest,NA,0.3927092576399696,1,0
btnwar,Black-throated Green Warbler,Setophaga virens,0.3699362271991615,0.00122052884655462,0.3675439906599144,0.3723284637384086,Forest,NA,0.65309702427526,1,0
moublu,Mountain Bluebird,Sialia currucoides,0.3699785640194686,0.00101014806859116,0.36799867380502993,0.3719584542339073,Forest,NA,0.31857349403188573,0,1
wesblu,Western Bluebird,Sialia mexicana,0.3700217086265381,0.00163112546685263,0.36682470271150686,0.3732187145415693,Forest,NA,0.44547404679739344,1,0
easblu,Eastern Bluebird,Sialia sialis,0.36998162641460425,7.359253362934857e-4,0.368539212755469,0.3714240400737394,Forest,NA,0.6569950319863387,1,0
rebnut,Red-breasted Nuthatch,Sitta canadensis,0.3699837610929313,9.5938065694379e-4,0.3681033750053215,0.3718641471805411,Forest,NA,0.5346782200009306,1,0
whbnut,White-breasted Nuthatch,Sitta carolinensis,0.370002903655058,9.23635158069551e-4,0.3681925787452417,0.3718132285648743,Forest,NA,0.6338136434001143,1,0
bnhnut,Brown-headed Nuthatch,Sitta pusilla,0.3699947700854283,0.00244278514166821,0.3652069112077586,0.374782628963098,Forest,NA,0.7564699001265183,1,0
pygnut,Pygmy Nuthatch,Sitta pygmaea,0.3698272400695373,0.00437629192604248,0.36124970789449407,0.3784047722445806,Forest,NA,0.5182920905907804,1,0
kineid,King Eider,Somateria spectabilis,0.33141623960224176,0.00745707432203269,0.3168003739310577,0.3460321052734258,Water/wetland,Tipping Point,0.13054724180386773,0,1
norsho,Northern Shoveler,Spatula clypeata,0.3699002134033236,0.00442214558986707,0.3612328080471841,0.37856761875946304,Water/wetland,NA,0.19776188183326115,0,1
cintea,Cinnamon Teal,Spatula cyanoptera,0.37007352808647315,0.00269743240573793,0.3647865605712268,0.3753604956017194,Water/wetland,NA,0.17211386908591608,0,1
buwtea,Blue-winged Teal,Spatula discors,0.36982751878599823,0.00161543540458037,0.3666612653930207,0.3729937721789758,Water/wetland,NA,0.2907429785474893,0,1
rensap,Red-naped Sapsucker,Sphyrapicus nuchalis,0.3700072117195828,0.00127451038235073,0.36750917137017536,0.3725052520689902,Forest,NA,0.32842597280286556,0,1
rebsap,Red-breasted Sapsucker,Sphyrapicus ruber,0.3698203401593455,0.00265796405409984,0.36461073061330984,0.3750299497053812,Forest,NA,0.4456120041737677,1,0
wilsap,Williamson's Sapsucker,Sphyrapicus thyroideus,0.36999930445562257,0.00215499806682883,0.36577550824463806,0.3742231006666071,Forest,NA,0.4642787111614606,1,0
yebsap,Yellow-bellied Sapsucker,Sphyrapicus varius,0.3699755800480376,8.705351001065004e-4,0.36826933125182887,0.37168182884424633,Forest,NA,0.6822768381403949,1,0
lawgol,Lawrence's Goldfinch,Spinus lawrencei,0.37029304070162505,0.00364279612963106,0.3631531602875482,0.3774329211157019,Aridlands,NA,0.5393561017711059,1,0
pinsis,Pine Siskin,Spinus pinus,0.36986298425530073,8.338021602755848e-4,0.3682287320211606,0.3714972364894409,Forest,NA,0.4583710194653888,1,0
lesgol,Lesser Goldfinch,Spinus psaltria,0.3700604868389744,0.00130881566782379,0.3674952081300397,0.372625765547909,Forest,NA,0.3986178240382188,1,0
amegfi,American Goldfinch,Spinus tristis,0.3699409485173429,4.877119002986932e-4,0.36898503319275744,0.3708968638419283,Forest,NA,0.5282992067353245,1,0
dickci,Dickcissel,Spiza americana,0.37000423229409973,0.0012855774389878,0.3674845005136837,0.3725239640745158,Grasslands,NA,0.3807037205943196,1,0
bkcspa,Black-chinned Sparrow,Spizella atrogularis,0.3699433773628723,0.00421186250313495,0.36168812685672785,0.37819862786901687,Aridlands,Tipping Point,0.4132247441118224,1,0
brespa,Brewer's Sparrow,Spizella breweri,0.37005188075019274,0.00114131882172475,0.3678148958596122,0.3722888656407733,Aridlands,NA,0.2046007750415673,0,1
clcspa,Clay-colored Sparrow,Spizella pallida,0.37002889374440473,9.79600748725361e-4,0.36810887627690303,0.3719489112119064,Grasslands,NA,0.4321158203507,1,0
chispa,Chipping Sparrow,Spizella passerina,0.36999523981029225,4.884629654637301e-4,0.36903785239798337,0.37095262722260114,Forest,NA,0.5063238098828731,1,0
fiespa,Field Sparrow,Spizella pusilla,0.3700178069707991,8.14538339946654e-4,0.36842131182450366,0.37161430211709456,Forest,NA,0.5941143830489208,1,0
amtspa,American Tree Sparrow,Spizelloides arborea,0.36993331434358,8.368137750429627e-4,0.36829315934449575,0.37157346934266416,Water/wetland,NA,0.317269430760883,0,1
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,0.36925966574413766,0.00140383592112831,0.36650814733872616,0.37201118414954915,Habitat Generalist,NA,0.3854042489138827,1,0
forter,Forster's Tern,Sterna forsteri,0.36004710373103077,0.00573726600971184,0.34880206235199557,0.371292145110066,Water/wetland,NA,0.4667549948773954,1,0
comter,Common Tern,Sterna hirundo,0.3239808984151194,0.02296991618524349,0.27895986269204215,0.36900193413819665,Water/wetland,NA,0.6849060686850432,1,0
arcter,Arctic Tern,Sterna paradisaea,0.35590447583040297,0.00267654207748706,0.3506584533585283,0.3611504983022776,Water/wetland,NA,0.13015555721852967,0,1
brdowl,Barred Owl,Strix varia,0.3699930141956101,0.00102767263068579,0.36797877583946587,0.3720072525517542,Forest,NA,0.7096627277796835,1,0
easmea,Eastern Meadowlark,Sturnella magna,0.3699557762492067,9.91053838841625e-4,0.36801331072507715,0.3718982417733363,Grasslands,NA,0.5017590382775854,1,0
wesmea,Western Meadowlark,Sturnella neglecta,0.3700213062072881,8.981455364278643e-4,0.3682609409558895,0.37178167145868674,Grasslands,NA,0.4168503969068943,1,0
treswa,Tree Swallow,Tachycineta bicolor,0.36982141008766456,0.02770840972043042,0.31551292703562095,0.42412989313970817,Habitat Generalist,NA,0.3390944703602079,0,0
vigswa,Violet-green Swallow,Tachycineta thalassina,0.3699632444635445,0.00119527230958075,0.3676205107367662,0.3723059781903228,Forest,NA,0.33722091854864544,0,1
bewwre,Bewick's Wren,Thryomanes bewickii,0.37005538373620983,0.00111487738924343,0.3678702240532926,0.372240543419127,Aridlands,NA,0.4342018721137926,1,0
carwre,Carolina Wren,Thryothorus ludovicianus,0.36999345627982094,9.497167859011288e-4,0.3681320113794547,0.3718549011801872,Forest,NA,0.7198521447493318,1,0
benthr,Bendire's Thrasher,Toxostoma bendirei,0.3704332646035254,0.00538663904343568,0.35987545207839144,0.3809910771286593,Aridlands,Tipping Point,0.20381588840582765,0,1
crithr,Crissal Thrasher,Toxostoma crissale,0.37017526484964286,0.00302529937887298,0.3642456780670518,0.3761048516322339,Aridlands,NA,0.27889051605370696,0,1
cubthr,Curve-billed Thrasher,Toxostoma curvirostre,0.3701334180221434,0.00286066300370368,0.36452651853488416,0.3757403175094026,Aridlands,NA,0.4005220291396325,1,0
lecthr,LeConte's Thrasher,Toxostoma lecontei,0.37057642785087863,0.00664864494395998,0.3575450837607171,0.3836077719410402,Aridlands,Tipping Point,0.06241992466016199,0,1
lobthr,Long-billed Thrasher,Toxostoma longirostre,0.3701601814522328,0.00536227949212745,0.359650113647663,0.3806702492568026,Aridlands,NA,0.35661449360941333,0,1
calthr,California Thrasher,Toxostoma redivivum,0.3700426582231085,0.0060501103411108,0.35818444195453125,0.3819008744916856,Aridlands,NA,0.723773097427511,1,0
brnthr,Brown Thrasher,Toxostoma rufum,0.3699805481107818,6.574833413224137e-4,0.3686918807617899,0.3712692154597737,Forest,NA,0.5450436893311426,1,0
lesyel,Lesser Yellowlegs,Tringa flavipes,0.3699013964479008,0.00276514094058415,0.3644817202043558,0.3753210726914457,Water/wetland,Tipping Point,0.143280481282732,0,1
wantat1,Wandering Tattler,Tringa incana,0.3613083485827886,0.00313357411067021,0.355166543325875,0.3674501538397022,Water/wetland,Tipping Point,0.0783409955641563,0,1
greyel,Greater Yellowlegs,Tringa melanoleuca,0.3697479889125263,0.00172990168468106,0.3663573816105514,0.3731385962145012,Water/wetland,NA,0.19386770792507413,0,1
willet1,Willet,Tringa semipalmata,0.3655102070769467,0.00678653870352618,0.3522085912180354,0.378811822935858,Water/wetland,NA,0.31956659733608994,0,1
solsan,Solitary Sandpiper,Tringa solitaria,0.3700306359764194,8.675874313149389e-4,0.36833016461104207,0.3717311073417966,Water/wetland,NA,0.2843192567235907,0,1
houwre,House Wren,Troglodytes aedon,0.3699909450681896,5.418105897420248e-4,0.36892899631229525,0.371052893824084,Forest,NA,0.4233773802844143,1,0
winwre3,Winter Wren,Troglodytes hiemalis,0.3699351038304456,0.0010770993217269,0.3678239891598609,0.3720462185010304,Forest,NA,0.65387373666046,1,0
pacwre1,Pacific Wren,Troglodytes pacificus,0.3647818827862857,0.00263645052857099,0.3596144397502865,0.3699493258222848,Forest,NA,0.445401934175504,1,0
amerob,American Robin,Turdus migratorius,0.369894662542767,0.00146565703897336,0.3670219747463792,0.3727673503391547,Forest,NA,0.5029459846121345,1,0
grpchi,Greater Prairie-Chicken,Tympanuchus cupido,0.36983341599528025,0.00342687739251098,0.3631167363059587,0.3765500956846018,Grasslands,NA,0.6669225863536212,1,0
shtgro,Sharp-tailed Grouse,Tympanuchus phasianellus,0.3700465086136698,0.00198582619841375,0.3661542892647788,0.3739387279625607,Grasslands,NA,0.4514743278754061,1,0
coukin,Couch's Kingbird,Tyrannus couchii,0.3702254050367889,0.00547675094506144,0.3594909731844685,0.38095983688910934,Aridlands,NA,0.32182926274840895,0,1
grykin,Gray Kingbird,Tyrannus dominicensis,0.3694723623938562,0.02710726989761286,0.316342113394535,0.42260261139317745,Forest,NA,0.29712469628157123,0,1
sctfly,Scissor-tailed Flycatcher,Tyrannus forficatus,0.3700226762811691,0.00179453643583969,0.3665053848669233,0.37353996769541487,Grasslands,NA,0.5448012929999184,1,0
easkin,Eastern Kingbird,Tyrannus tyrannus,0.3699350305103192,8.501611411060082e-4,0.3682687146737514,0.37160134634688696,Grasslands,NA,0.4596925390371299,1,0
weskin,Western Kingbird,Tyrannus verticalis,0.37002231764893184,0.00116127402175094,0.3677462205663,0.37229841473156366,Grasslands,NA,0.3674128750142207,0,1
caskin,Cassin's Kingbird,Tyrannus vociferans,0.37013002694803737,0.00200392366768454,0.3662023365593757,0.374057717336699,Forest,NA,0.3410415802456635,0,1
brnowl,Barn Owl,Tyto alba,0.3700088641196216,0.00295910569081349,0.36420901696562713,0.375808711273616,Habitat Generalist,NA,0.3610345904531189,0,1
gowwar,Golden-winged Warbler,Vermivora chrysoptera,0.37003760690145754,0.00229168930400281,0.365545895865612,0.37452931793730304,Forest,Tipping Point,0.6446658741681199,1,0
buwwar,Blue-winged Warbler,Vermivora cyanoptera,0.3700208395179035,0.00186646888468872,0.3663625605039136,0.3736791185318934,Forest,NA,0.7452780411860493,1,0
bkwvir,Black-whiskered Vireo,Vireo altiloquus,0.37060093122596344,0.04798150525455567,0.2765571809270343,0.4646446815248926,Forest,NA,0.16461245996242724,0,1
belvir,Bell's Vireo,Vireo bellii,0.370050928581899,0.00151034435481771,0.36709065364645627,0.3730112035173417,Aridlands,NA,0.5412159152277991,1,0
casvir,Cassin's Vireo,Vireo cassinii,0.3700463682143617,0.00151731757236565,0.367072425772525,0.3730203106561984,Forest,NA,0.47616791486974464,1,0
yetvir,Yellow-throated Vireo,Vireo flavifrons,0.3700090997637755,9.712263026803008e-4,0.3681054962105222,0.3719127033170289,Forest,NA,0.718891709729552,1,0
warvir,Warbling Vireo,Vireo gilvus,0.36999158853709874,6.750416587986827e-4,0.36866850688585334,0.3713146701883442,Forest,NA,0.37130667808823314,0,0
whevir,White-eyed Vireo,Vireo griseus,0.3700263813381125,0.00110598169546764,0.36785865721499583,0.37219410546122905,Forest,NA,0.751627525459612,1,0
hutvir,Hutton's Vireo,Vireo huttoni,0.3699527350632096,0.00332187017020259,0.3634418695296125,0.3764636005968066,Forest,NA,0.6055047684068313,1,0
reevir1,Red-eyed Vireo,Vireo olivaceus,0.3699167253042871,8.574631265152614e-4,0.3682360975763172,0.371597353032257,Forest,NA,0.7064622549726002,1,0
phivir,Philadelphia Vireo,Vireo philadelphicus,0.369993022305235,9.705155478683332e-4,0.36809081183141307,0.37189523277905695,Forest,NA,0.5374468977877163,1,0
plsvir,Plumbeous Vireo,Vireo plumbeus,0.3699474260777145,0.0020987609600518,0.365833854596013,0.3740609975594161,Forest,NA,0.3286298105817069,0,1
buhvir,Blue-headed Vireo,Vireo solitarius,0.36994119499739614,0.00107636855862125,0.36783151262249847,0.3720508773722938,Forest,NA,0.6599422957088432,1,0
gryvir,Gray Vireo,Vireo vicinior,0.3700086417640265,0.00306287714521185,0.3640054025594113,0.3760118809686417,Forest,NA,0.237184033131868,0,1
yehbla,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,0.37029930720378545,0.00443811729142601,0.3616005973125905,0.3789980170949804,Water/wetland,NA,0.3210476984538507,0,1
whwdov,White-winged Dove,Zenaida asiatica,0.370234441442828,0.00242086643324904,0.36548954323365984,0.3749793396519961,Aridlands,NA,0.3892554396611835,1,0
moudov,Mourning Dove,Zenaida macroura,0.36996809206525194,5.724878068141065e-4,0.36884601596389627,0.3710901681666076,Habitat Generalist,NA,0.4240185409679045,1,0
whtspa,White-throated Sparrow,Zonotrichia albicollis,0.3699369252841416,7.488398055953494e-4,0.3684691992651747,0.37140465130310846,Forest,NA,0.5668921145538741,1,0
gocspa,Golden-crowned Sparrow,Zonotrichia atricapilla,0.36912181745732847,0.00170329399374623,0.3657833612295859,0.37246027368507106,Water/wetland,NA,0.3057507446483218,0,1
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,0.36996218299213374,5.872413467317002e-4,0.3688111899525396,0.3711131760317279,Habitat Generalist,NA,0.29879446221870914,0,1
harspa,Harris's Sparrow,Zonotrichia querula,0.3699718948441619,0.00167460808009736,0.36668966300717104,0.3732541266811527,Water/wetland,Tipping Point,0.42841975762391504,1,0
