species,avg,stdev,lower95,upper95
pinsis,0.36995496088322255,8.950435628881728e-4,0.3682006754999617,0.3717092462664834
pinwar,0.3699478751217872,0.0012489349357138278,0.36749996264778806,0.3723957875957863
plsvir,0.3700575758534131,0.00210828759574724,0.3659253321657485,0.37418981954107766
prafal,0.37005517788315895,8.289834383518723e-4,0.3684303703439893,0.3716799854223286
prawar,0.3700235388476429,0.0015374196474057951,0.3670101963387275,0.37303688135655827
prowar,0.3699899875076483,0.0025740343333409653,0.3649448802143,0.37503509480099656
purfin,0.36999184760385706,8.995338449307929e-4,0.3682287612677927,0.37175493393992143
purgal2,0.37036743375704245,0.007391917473265489,0.3558792755094421,0.3848555920046428
purmar,0.36991075660979567,0.029221063870200622,0.31263747142420245,0.4271840417953889
pursan,0.3688601587318904,0.04179221406588127,0.2869474191627631,0.45077289830101763
pygnut,0.3701154881226399,0.004375054026868905,0.36154038222997686,0.3786905940153029
pyrrhu,0.37006853691179487,0.0033557945997579526,0.3634911794962693,0.37664589432732043
rebmer,0.370064388463985,0.018648078513643647,0.3335141545772434,0.40661462235072654
rebnut,0.37004345732384375,0.0010024594258857037,0.36807863684910774,0.37200827779857976
rebsap,0.3699645702349359,0.0027249633461978173,0.3646236420763882,0.3753054983934836
rebwoo,0.3700107980887845,7.563898252666833e-4,0.3685282740312618,0.3714933221463072
recwoo,0.3701837523049627,0.009839713897922354,0.35089791306503487,0.3894695915448905
redcro,0.3699853961949746,0.0014328174076306268,0.3671770740760186,0.37279371831393066
redhea,0.37036363817240137,0.008165339843828697,0.3543595720784971,0.3863677042663056
redkno,0.36990803465828587,0.05307394009399262,0.26588311207406035,0.4739329572425114
